,pm,stator_tooth,stator_yoke,stator_winding
67305,-0.14083509,0.09087198,0.156175,0.026341453
67306,-0.16154404,0.07652345,0.14557956,0.011143493
67307,-0.15528154,0.07986956,0.14833188,0.014369091
67308,-0.18549654,0.059791677,0.13387014,-0.0067736465
67309,-0.20958261,0.04451583,0.123017654,-0.022450682
67310,-0.2262877,0.034685556,0.1156973,-0.032280862
67311,-0.23486188,0.029491257,0.11167836,-0.037445866
67312,-0.21717189,0.040686484,0.11874145,-0.025568303
67313,-0.1895232,0.057213727,0.13011181,-0.008831585
67314,-0.18396872,0.062027685,0.13395864,-0.0034775357
67315,-0.1733969,0.06922685,0.13980287,0.0039120116
67316,-0.16131252,0.07633695,0.1455142,0.010917893
67317,-0.14771622,0.08382135,0.15116668,0.018496232
67318,-0.10769328,0.108309224,0.16914481,0.04439619
67319,-0.106753826,0.10780564,0.16882922,0.04369179
67320,-0.1071597,0.1067839,0.16813223,0.042465676
67321,-0.111296915,0.10361786,0.16585901,0.038952067
67322,-0.11526751,0.09550096,0.16042563,0.029244978
67323,-0.121626146,0.09086828,0.15703347,0.024194144
67324,-0.10503436,0.10993719,0.17061819,0.04589012
67325,-0.12108866,0.10250151,0.16489235,0.038285483
67326,-0.1302078,0.0963396,0.15973395,0.031406585
67327,-0.14433923,0.08511084,0.15065035,0.019152837
67328,-0.15827274,0.07376651,0.14174265,0.0066378308
67329,-0.15820359,0.07033688,0.13872135,0.001410455
67330,-0.15913883,0.06373097,0.1331,-0.007967537
67331,-0.17604625,0.04767514,0.12000924,-0.025850978
67332,-0.18862382,0.035552155,0.1101895,-0.039228644
67333,-0.19561164,0.034501627,0.10979174,-0.039027456
67334,-0.18934156,0.04108724,0.11514591,-0.03164446
67335,-0.14030235,0.06920025,0.13659069,-0.004971543
67336,-0.13359272,0.073979706,0.1404337,-7.916195e-05
67337,-0.12827846,0.08036511,0.14563513,0.007337377
67338,-0.12163996,0.08931883,0.15293734,0.018302348
67339,-0.114888944,0.096427456,0.15854672,0.026982615
67340,-0.110019796,0.1028213,0.16409491,0.035039462
67341,-0.08491534,0.12256408,0.17986414,0.05755555
67342,-0.09530655,0.11823963,0.17665365,0.05387061
67343,-0.10611173,0.112809174,0.17265967,0.048696984
67344,-0.11589596,0.10672529,0.16813326,0.042724
67345,-0.12762778,0.096917376,0.16067211,0.032311298
67346,-0.12067695,0.09812702,0.16175957,0.03314365
67347,-0.12656547,0.08644141,0.15356366,0.01926434
67348,-0.14424673,0.06858776,0.14110273,-0.0012691054
67349,-0.16094568,0.052802388,0.13013045,-0.019149953
67350,-0.17864487,0.037372798,0.11944237,-0.03648629
67351,-0.18710902,0.0072954604,0.09980918,-0.07377242
67352,-0.15896031,0.0023782337,0.097752154,-0.083988786
67353,-0.16615713,-0.029253285,0.07614662,-0.12280688
67354,-0.1662696,-0.04342473,0.06631135,-0.14054602
67355,-0.16585433,-0.044277694,0.06575467,-0.14169493
67356,-0.16330537,-0.029257935,0.076242626,-0.12318383
67357,-0.16315083,-0.0096787745,0.0896848,-0.098622434
67358,-0.1407493,0.034260813,0.11935907,-0.04569269
67359,-0.13696794,0.044518176,0.12603633,-0.03303729
67360,-0.12585008,0.049456034,0.12978916,-0.028263763
67361,-0.11044521,0.048375804,0.13016683,-0.031983547
67362,-0.09467586,0.040766343,0.12606701,-0.04453263
67363,-0.060956687,0.045854483,0.13063115,-0.043121457
67364,-0.05069792,0.03771305,0.12514189,-0.054832663
67365,-0.054382592,0.025518704,0.11609594,-0.06995601
67366,-0.060185023,0.015122588,0.10852445,-0.08237835
67367,-0.065962315,0.0015851567,0.0985937,-0.0986457
67368,-0.07493101,-0.009711788,0.090319075,-0.11161892
67369,-0.054969653,0.00038704183,0.09754113,-0.10190242
67370,-0.061587848,-0.030738343,0.07591803,-0.14145233
67371,-0.066990696,-0.058847662,0.057146322,-0.17608325
67372,-0.081599295,-0.08449161,0.039993167,-0.20602609
67373,-0.09961225,-0.10368131,0.026846958,-0.22745311
67374,-0.11531975,-0.11035997,0.021686895,-0.23312828
67375,-0.122838914,-0.07193735,0.04687957,-0.18424001
67376,-0.15881881,-0.04048017,0.06851068,-0.13795356
67377,-0.18022011,-0.016028289,0.08498417,-0.10445153
67378,-0.19298306,0.0141722215,0.104076475,-0.06412195
67379,-0.18772468,0.032374922,0.116268076,-0.041702673
67380,-0.1512519,0.06414358,0.13863558,-0.0062323264
67381,-0.14122611,0.07006724,0.1429126,2.2294465e-05
67382,-0.13453507,0.07329422,0.14531125,0.003297076
67383,-0.1274292,0.07708148,0.14808136,0.0072267954
67384,-0.122527115,0.07435647,0.14621678,0.0032129628
67385,-0.1245409,0.07413936,0.1457849,0.0032697977
67386,-0.09880036,0.09599565,0.16111787,0.02783644
67387,-0.11083168,0.090684436,0.15694344,0.022667255
67388,-0.12418693,0.089765444,0.15572527,0.023162775
67389,-0.13484308,0.08436088,0.1516352,0.017600507
67390,-0.14506681,0.07817802,0.14708608,0.011043733
67391,-0.15619743,0.07295593,0.1432644,0.0058584535
67392,-0.14523719,0.08106661,0.14913666,0.014646353
67393,-0.17770144,0.06044696,0.1342644,-0.0071422416
67394,-0.20732324,0.041618574,0.120964564,-0.026695453
67395,-0.2299605,0.027469154,0.11098729,-0.041401893
67396,-0.24193077,0.020932093,0.10631997,-0.047918845
67397,-0.21244273,0.04327695,0.12188682,-0.023426294
67398,-0.20243227,0.048679147,0.12417705,-0.017766409
67399,-0.18948846,0.052799296,0.125792,-0.014995845
67400,-0.17808487,0.058452867,0.12978987,-0.010154434
67401,-0.16897207,0.065925345,0.13581166,-0.0019764896
67402,-0.15677533,0.0754002,0.14331459,0.008329665
67403,-0.11614923,0.10402314,0.16543348,0.03856157
67404,-0.1165244,0.10524465,0.16652665,0.04046871
67405,-0.11996856,0.103476,0.16529304,0.03903888
67406,-0.117538005,0.10431851,0.16568363,0.039665345
67407,-0.11708958,0.10405959,0.16536003,0.039154947
67408,-0.124861024,0.09922427,0.16176246,0.034288317
67409,-0.106051706,0.11195333,0.17154074,0.048067614
67410,-0.12191078,0.10011854,0.16262737,0.035613295
67411,-0.13714188,0.08514337,0.15203798,0.018833276
67412,-0.14731026,0.07074708,0.14210081,0.0019736835
67413,-0.16135828,0.053020243,0.13001263,-0.018779438
67414,-0.15130973,0.05848162,0.13419008,-0.013218671
67415,-0.19113627,0.03748233,0.119098365,-0.034638908
67416,-0.22124611,0.024604134,0.10963868,-0.046548706
67417,-0.24299239,0.014184908,0.10194036,-0.056389187
67418,-0.2536731,0.006916986,0.09679727,-0.06401823
67419,-0.25008953,0.0027674576,0.0944397,-0.07008908
67420,-0.20072971,0.02634877,0.11205694,-0.047627695
67421,-0.19730225,0.021930419,0.10955099,-0.05385286
67422,-0.18666352,0.023655739,0.11130273,-0.053200822
67423,-0.16137493,0.02069996,0.1104379,-0.060436375
67424,-0.13437712,0.023581196,0.11326751,-0.060525242
67425,-0.11346937,0.0223779,0.112932265,-0.06511144
67426,-0.08561375,0.044996582,0.12911762,-0.040453028
67427,-0.08955887,0.044987332,0.12879236,-0.039769348
67428,-0.09649008,0.041668087,0.1261341,-0.042919293
67429,-0.10010805,0.040223036,0.12491472,-0.044188682
67430,-0.10425725,0.037958615,0.123185456,-0.04642778
67431,-0.1088153,0.0933543,0.15872368,0.025882216
67432,-0.12003102,0.10293445,0.16481952,0.038637053
67433,-0.12418003,0.09661718,0.15925057,0.030360397
67434,-0.13612333,0.08252944,0.14785892,0.012699811
67435,-0.15136953,0.06524046,0.13385734,-0.0079032
67436,-0.17011306,0.04844198,0.12033559,-0.026125245
67437,-0.15271775,0.05413633,0.124047294,-0.021912618
67438,-0.1706073,0.036471058,0.10972808,-0.04160438
67439,-0.18317755,0.020813124,0.09764042,-0.05985244
67440,-0.18552402,0.014786078,0.09329443,-0.067621194
67441,-0.18228926,0.015177662,0.09389239,-0.06795534
67442,-0.17397067,0.018839018,0.09688244,-0.06489466
67443,-0.12964134,0.042941205,0.11607393,-0.04185823
67444,-0.11478637,0.04878936,0.12081231,-0.037135918
67445,-0.09759456,0.05749352,0.12780064,-0.02907339
67446,-0.085183896,0.06427716,0.13310291,-0.022468107
67447,-0.07400354,0.0708693,0.13823712,-0.015869843
67448,-0.038472444,0.09206701,0.15521806,0.005352428
67449,-0.043986253,0.09062579,0.15380245,0.0045570694
67450,-0.053938754,0.09077008,0.15352039,0.006910231
67451,-0.06748064,0.09051292,0.15278853,0.009255197
67452,-0.073564984,0.088222265,0.1508022,0.007462129
67453,-0.08949509,0.08617423,0.14868526,0.007915625
67454,-0.078360595,0.10031031,0.16027814,0.023975603
67455,-0.11044202,0.0870083,0.15031652,0.012621611
67456,-0.1419527,0.073147245,0.14011553,0.00068204897
67457,-0.17148563,0.060030457,0.13050887,-0.009784924
67458,-0.19913815,0.046009056,0.1206834,-0.022005841
67459,-0.22482938,0.034038134,0.11362471,-0.03306351
67460,-0.22032557,0.03916771,0.11820233,-0.027215457
67461,-0.24149454,0.02564593,0.1094272,-0.041614678
67462,-0.24826078,0.02085732,0.106571704,-0.046978254
67463,-0.24263227,0.023693267,0.10864444,-0.04428645
67464,-0.22827473,0.02812279,0.11191587,-0.040914252
67465,-0.16938107,0.04528502,0.12535039,-0.027688544
67466,-0.1512073,0.047582295,0.12718965,-0.02707563
67467,-0.1374228,0.050464813,0.12948552,-0.025195224
67468,-0.123760074,0.048063017,0.12860855,-0.030221637
67469,-0.107764535,0.039068956,0.12375179,-0.04433278
67470,-0.09431721,0.028615776,0.117052,-0.060013212
67471,-0.056695104,0.03741469,0.12431638,-0.054379024
67472,-0.057414666,0.020418096,0.11202433,-0.075999945
67473,-0.060232833,0.005239348,0.10097712,-0.09481391
67474,-0.07445988,0.0008776607,0.09798275,-0.09820767
67475,-0.089081675,-0.0029441742,0.09525833,-0.10089029
67476,-0.10424537,-0.0014468366,0.096224815,-0.09674269
67477,-0.11133533,0.004537803,0.10020907,-0.08811813
67478,-0.14614058,0.0017047627,0.097704515,-0.08657472
67479,-0.18558574,-0.004554971,0.09254554,-0.08934316
67480,-0.2179636,-0.00740094,0.08925447,-0.08822286
67481,-0.24448773,-0.008152776,0.087853104,-0.08526087
67482,-0.21844597,0.014194065,0.103656515,-0.060802456
67483,-0.2364702,0.007947921,0.0986318,-0.06583163
67484,-0.23628923,0.013444531,0.102084726,-0.058659628
67485,-0.2207301,0.026212137,0.11090797,-0.044612452
67486,-0.20029938,0.040044844,0.1205512,-0.029954638
67487,-0.18437901,0.052295394,0.12892713,-0.016498279
67488,-0.1391519,0.08001596,0.14884071,0.012726584
67489,-0.13450678,0.08182112,0.1501542,0.014474174
67490,-0.13054489,0.08243057,0.15070853,0.014770875
67491,-0.13037756,0.08374314,0.15147892,0.016472604
67492,-0.13181123,0.084135704,0.15158872,0.017167894
67493,-0.12505178,0.08963978,0.15547624,0.02331507
67494,-0.111516215,0.091866404,0.15750203,0.024450319
67495,-0.11715925,0.07596344,0.14687638,0.0049275816
67496,-0.1314789,0.06488121,0.13911714,-0.0074755806
67497,-0.15288451,0.059020028,0.13464028,-0.012311077
67498,-0.17189977,0.053282697,0.13027923,-0.017079048
67499,-0.1602535,0.07403386,0.14440241,0.0076069203
67500,-0.18604626,0.060548797,0.13395661,-0.0054877694
67501,-0.20734654,0.047307275,0.123989165,-0.01878921
67502,-0.22100736,0.035846297,0.114752024,-0.03138231
67503,-0.22737339,0.026984554,0.10685179,-0.041680127
67504,-0.23145702,0.022594895,0.10315559,-0.046695143
67505,-0.18692115,0.0519025,0.124722764,-0.017101232
67506,-0.18167861,0.055255357,0.1271708,-0.013696255
67507,-0.17666923,0.06148999,0.1322812,-0.00595927
67508,-0.17015162,0.06792736,0.13750476,0.0016001337
67509,-0.16296339,0.07416022,0.14251107,0.008676652
67510,-0.14389607,0.08775478,0.15314747,0.023137636
67511,-0.12628451,0.0978528,0.16094911,0.033409745
67512,-0.1277236,0.095477134,0.15925068,0.030691324
67513,-0.12853882,0.09027153,0.15580136,0.024331398
67514,-0.13238095,0.08548269,0.15254803,0.01873653
67515,-0.13783272,0.082036644,0.15010913,0.014999948
67516,-0.11497846,0.09686932,0.1608678,0.030969834
67517,-0.132622,0.087557554,0.15402234,0.021254947
67518,-0.1495572,0.07878668,0.14763424,0.012225848
67519,-0.16569786,0.06990205,0.14116558,0.003038595
67520,-0.18467289,0.05865845,0.13327546,-0.008620121
67521,-0.2037872,0.046188083,0.12465544,-0.021642078
67522,-0.19036832,0.05503442,0.131017,-0.012436852
67523,-0.21765761,0.036843207,0.11814744,-0.031503018
67524,-0.24162024,0.020891652,0.106910884,-0.048326805
67525,-0.25263056,0.013434672,0.10162517,-0.05621648
67526,-0.2388759,0.026792482,0.10990087,-0.04046695
67527,-0.19776484,0.05051513,0.12513852,-0.016311783
67528,-0.17651513,0.06380762,0.134531,-0.0027405801
67529,-0.17045534,0.067495406,0.13719998,0.0009825793
67530,-0.1630259,0.07305507,0.14148203,0.0070016575
67531,-0.15250866,0.07992609,0.14662948,0.014042558
67532,-0.14481482,0.08599888,0.1514835,0.020675506
67533,-0.111675695,0.108774275,0.16906019,0.044678196
67534,-0.117958784,0.104957536,0.16635895,0.041023612
67535,-0.12901612,0.096697584,0.16024631,0.032278176
67536,-0.13685285,0.09045588,0.15589367,0.0254147
67537,-0.14205724,0.08689658,0.1534765,0.021530457
67538,-0.14871213,0.08306809,0.1506679,0.017555421
67539,-0.1273317,0.095918655,0.16023573,0.030992543
67540,-0.1445649,0.07887651,0.14840505,0.011667952
67541,-0.16248411,0.06572683,0.13923389,-0.0027751508
67542,-0.1826978,0.054392386,0.13114807,-0.014378868
67543,-0.2009723,0.042274952,0.122553125,-0.02714711
67544,-0.2014592,0.040330436,0.121351354,-0.02956283
67545,-0.2145849,0.0296188,0.11377603,-0.041292083
67546,-0.2346876,0.018104263,0.10530955,-0.052801974
67547,-0.24102312,0.011089343,0.100444704,-0.060854457
67548,-0.22743274,0.00078116637,0.094306365,-0.076388836
67549,-0.20787211,-0.005690283,0.09082006,-0.08732304
67550,-0.15786475,0.014160293,0.105870605,-0.06905547
67551,-0.15524755,0.020556673,0.10999753,-0.061162308
67552,-0.15278319,0.033405785,0.11819112,-0.044895403
67553,-0.15113187,0.05260796,0.13048247,-0.020587187
67554,-0.15091452,0.07093339,0.14254905,0.002667245
67555,-0.14554915,0.08147293,0.14974342,0.015202366
67556,-0.11060321,0.10823174,0.16903913,0.04446381
67557,-0.11952692,0.1019101,0.16421315,0.03772912
67558,-0.12823212,0.09671695,0.16039494,0.032256674
67559,-0.1361574,0.09297128,0.15770079,0.02837558
67560,-0.14147872,0.09035433,0.15561986,0.025762403
67561,-0.12403657,0.10256012,0.16509253,0.038358364
67562,-0.13415843,0.09563596,0.1598891,0.03110485
67563,-0.1555471,0.08147217,0.14907798,0.0166683
67564,-0.179472,0.065473184,0.13746795,-0.0001982837
67565,-0.20889628,0.0462833,0.12410575,-0.020180505
67566,-0.23548046,0.02775805,0.1112335,-0.040004708
67567,-0.21784195,0.038143586,0.11861986,-0.029416438
67568,-0.23610167,0.024654642,0.10918131,-0.044003222
67569,-0.2397078,0.021530226,0.10695104,-0.047453523
67570,-0.2349386,0.023707945,0.10848901,-0.045346275
67571,-0.22546522,0.029111557,0.112376556,-0.039875884
67572,-0.20893362,0.04521703,0.1230684,-0.02143414
67573,-0.16195057,0.076001376,0.14408794,0.0110102445
67574,-0.14989635,0.082779855,0.149012,0.017398672
67575,-0.14017922,0.088578016,0.15336731,0.02303902
67576,-0.13166949,0.0926989,0.15638061,0.02665617
67577,-0.12750278,0.09410873,0.15736881,0.027560117
67578,-0.09609838,0.11190142,0.17092589,0.044668492
67579,-0.09947444,0.108764745,0.16851187,0.040824607
67580,-0.10658321,0.10212902,0.16329275,0.03282184
67581,-0.11476027,0.096735716,0.159331,0.026971908
67582,-0.12363959,0.091045976,0.1550439,0.021061499
67583,-0.13267969,0.085025474,0.1504562,0.01481954
67584,-0.107642986,0.09284407,0.1557382,0.019395225
67585,-0.12845151,0.06860207,0.13556129,-0.007898321
67586,-0.15241303,0.04103342,0.11353215,-0.03931792
67587,-0.16838872,0.019781046,0.097183324,-0.0645148
67588,-0.18148799,0.0051569724,0.08609252,-0.08173849
67589,-0.19067861,-0.0024523167,0.08041662,-0.09012817
67590,-0.15804736,0.017766897,0.09600592,-0.0696202
67591,-0.15667506,0.015453188,0.09441191,-0.073152006
67592,-0.14938761,0.015569663,0.094806805,-0.07479763
67593,-0.1379788,0.019247329,0.09790671,-0.07246112
67594,-0.12476933,0.024614297,0.10242877,-0.06825222
67595,-0.07492566,0.04948452,0.1222354,-0.045017187
67596,-0.06440385,0.05351666,0.12560491,-0.042037815
67597,-0.061816074,0.05494602,0.12683983,-0.040722635
67598,-0.060110845,0.0555254,0.12741537,-0.04039717
67599,-0.061159328,0.05423646,0.12658754,-0.042089224
67600,-0.061673902,0.05437683,0.12683395,-0.0418713
67601,-0.035500955,0.07114272,0.14004551,-0.024479369
67602,-0.047417507,0.064479604,0.13472559,-0.030972783
67603,-0.05748353,0.059010793,0.1302896,-0.036175996
67604,-0.0664306,0.05397038,0.1262412,-0.041053977
67605,-0.08427903,0.044597276,0.11873734,-0.04990598
67606,-0.112133645,0.033174887,0.109344915,-0.059333723
67607,-0.10808388,0.041136432,0.11510426,-0.048999026
67608,-0.14416423,0.029965572,0.105304666,-0.055911046
67609,-0.17908645,0.020908877,0.09751086,-0.060468283
67610,-0.2009077,0.015466427,0.09349339,-0.06320668
67611,-0.21440324,0.012017061,0.091596246,-0.06507845
67612,-0.17746876,0.04134126,0.11444758,-0.03383436
67613,-0.18469751,0.04138556,0.11496462,-0.032252148
67614,-0.18325266,0.046991598,0.11994171,-0.025022171
67615,-0.17742118,0.055891562,0.12729606,-0.014023686
67616,-0.16334414,0.06808631,0.13722193,-0.00041154725
67617,-0.15286824,0.07780957,0.14501613,0.010835823
67618,-0.1210882,0.1027576,0.16467859,0.038024027
67619,-0.12685522,0.10039869,0.16336775,0.036204144
67620,-0.13279091,0.09567218,0.16005567,0.031167138
67621,-0.13666993,0.093100555,0.15819448,0.028410224
67622,-0.13631563,0.093779996,0.15826577,0.029161768
67623,-0.13242613,0.09368716,0.15753627,0.028011855
67624,-0.10018775,0.10908222,0.16889596,0.041351326
67625,-0.10890802,0.095953,0.15814525,0.02420005
67626,-0.12104538,0.0815278,0.14632232,0.007377722
67627,-0.14164136,0.06452418,0.13258836,-0.010709403
67628,-0.16476195,0.049899872,0.12115386,-0.025165852
67629,-0.1509914,0.06274159,0.13152061,-0.011207826
67630,-0.17901702,0.046015352,0.118685454,-0.027376454
67631,-0.20259751,0.03315104,0.10917966,-0.03921944
67632,-0.21968287,0.023602366,0.10218037,-0.048120335
67633,-0.22836488,0.0200517,0.09971808,-0.050691985
67634,-0.2298842,0.022827148,0.10270999,-0.046527863
67635,-0.1918211,0.05276582,0.125884,-0.014336102
67636,-0.18742697,0.058275864,0.13071138,-0.0078010685
67637,-0.17947382,0.06553121,0.13672255,0.000309153
67638,-0.16853824,0.07194571,0.14210676,0.006470856
67639,-0.15995869,0.0754996,0.1451953,0.009508936
67640,-0.15198778,0.07436956,0.14494824,0.007053383
67641,-0.115533605,0.08840689,0.15577206,0.020286242
67642,-0.117760114,0.07545169,0.14712876,0.0040889946
67643,-0.12444046,0.07424387,0.1460445,0.0034030643
67644,-0.13623598,0.073561616,0.14515394,0.003974194
67645,-0.14744745,0.074281305,0.14510801,0.0063482546
67646,-0.12640005,0.097088665,0.16106303,0.032454573
67647,-0.14611217,0.08658121,0.15264133,0.021879416
67648,-0.16456354,0.07393785,0.14245136,0.008701529
67649,-0.18120772,0.06109,0.1323756,-0.005285652
67650,-0.1975589,0.047573663,0.12181269,-0.020098172
67651,-0.21465048,0.03403847,0.11133011,-0.034722637
67652,-0.19865936,0.044581167,0.1189948,-0.024040187
67653,-0.2174176,0.031201053,0.10876174,-0.03779262
67654,-0.23254141,0.021846492,0.10222519,-0.0471864
67655,-0.2339774,0.02241632,0.10314342,-0.046208385
67656,-0.22251038,0.031193461,0.109968916,-0.036905296
67657,-0.20966135,0.042464342,0.11911169,-0.02457843
67658,-0.16800644,0.07177241,0.14093356,0.0064643514
67659,-0.16376555,0.074795514,0.1436983,0.0095436685
67660,-0.15802926,0.077782854,0.14630131,0.012293916
67661,-0.15190606,0.08044333,0.14853682,0.014730919
67662,-0.14896695,0.08080782,0.14902306,0.014748773
67663,-0.110660024,0.10178533,0.16438584,0.036670774
67664,-0.11840635,0.09247625,0.15780494,0.025965972
67665,-0.12778878,0.08289407,0.1510694,0.014978955
67666,-0.1382686,0.075189695,0.14557102,0.00648645
67667,-0.15194386,0.066462725,0.13929728,-0.002944862
67668,-0.1678276,0.056449447,0.13213433,-0.013556398
67669,-0.1553753,0.06468459,0.13804258,-0.00480245
67670,-0.18311009,0.04527681,0.12435091,-0.025721233
67671,-0.20709625,0.024772659,0.11025509,-0.04863987
67672,-0.23061052,0.0031942492,0.09530232,-0.072748914
67673,-0.24923052,-0.01299532,0.08405937,-0.090497136
67674,-0.26214576,-0.025199976,0.07557869,-0.10396811
67675,-0.2377247,-0.013732397,0.084293224,-0.093357384
67676,-0.23764092,-0.015864018,0.08290233,-0.09605147
67677,-0.22517927,-0.012868275,0.08533499,-0.094027385
67678,-0.20949444,0.0017968128,0.09545854,-0.0775914
67679,-0.20646982,0.025506571,0.111199,-0.047917653
67680,-0.16136025,0.06928469,0.14154358,0.0016390407
67681,-0.154964,0.079600185,0.14842558,0.013827816
67682,-0.14317268,0.08894095,0.1545339,0.024148714
67683,-0.12999143,0.09398675,0.1576643,0.027833631
67684,-0.123905644,0.09387917,0.15719247,0.025847524
67685,-0.123178415,0.092858955,0.15597802,0.024179794
67686,-0.09805463,0.108209535,0.16765234,0.039732575
67687,-0.10817938,0.09805593,0.15946575,0.02753824
67688,-0.1165019,0.086205244,0.14984484,0.012768932
67689,-0.12619847,0.07575004,0.14137381,0.0009113443
67690,-0.13493834,0.06736662,0.13452977,-0.008215994
67691,-0.14832552,0.060086105,0.12897195,-0.015129408
67692,-0.14496459,0.06478524,0.13294531,-0.009782601
67693,-0.17495042,0.04948294,0.12142481,-0.02360985
67694,-0.20370862,0.035568442,0.11141131,-0.035430558
67695,-0.22629607,0.023648955,0.10307643,-0.046196446
67696,-0.24010557,0.016971517,0.099052384,-0.052393876
67697,-0.21302414,0.039317526,0.1166269,-0.028166126
67698,-0.2191158,0.03824175,0.11687085,-0.028525418
67699,-0.21111265,0.043376833,0.120516285,-0.023194112
67700,-0.19550967,0.05187419,0.12602372,-0.0148837995
67701,-0.17940424,0.061368983,0.13260677,-0.00554222
67702,-0.15979661,0.07084316,0.13946228,0.0024959021
67703,-0.117157176,0.09454333,0.15731835,0.024520896
67704,-0.11271554,0.095306456,0.15777695,0.024328716
67705,-0.116185986,0.094512306,0.15712972,0.024303138
67706,-0.12083117,0.09440364,0.15713048,0.025654316
67707,-0.1279583,0.091553695,0.15522599,0.02367374
67708,-0.12701933,0.09397494,0.1571967,0.027080463
67709,-0.11463947,0.10338573,0.16451818,0.037458826
67710,-0.13330954,0.09259198,0.15622309,0.027018767
67711,-0.15027753,0.08217733,0.14837101,0.016657086
67712,-0.1633478,0.073109046,0.14143394,0.0072029666
67713,-0.17675015,0.06306134,0.13361408,-0.0035808305
67714,-0.16115017,0.07365468,0.14165221,0.0073282835
67715,-0.18714365,0.054331496,0.12680963,-0.0134135205
67716,-0.2106244,0.036759954,0.11338782,-0.03202482
67717,-0.22848472,0.025022238,0.1048384,-0.043989863
67718,-0.23113915,0.022945326,0.10323613,-0.046218984
67719,-0.22331168,0.026122153,0.10494827,-0.043646403
67720,-0.1765894,0.052893303,0.12492309,-0.018810619
67721,-0.16626209,0.053374734,0.12474976,-0.020664886
67722,-0.14883915,0.056306608,0.12595719,-0.019978978
67723,-0.13129362,0.05910809,0.12769683,-0.019555675
67724,-0.113271885,0.06366564,0.13156298,-0.017174235
67725,-0.08783535,0.0718469,0.13853414,-0.011593541
67726,-0.058150306,0.08153148,0.14658257,-0.0047018435
67727,-0.061768793,0.07631588,0.14250405,-0.010943631
67728,-0.07104668,0.07354179,0.14007711,-0.012725694
67729,-0.08093006,0.07382089,0.13994177,-0.010208709
67730,-0.091616586,0.07398698,0.13964531,-0.007713919
67731,-0.068136424,0.094265886,0.1555964,0.0143405385
67732,-0.09362392,0.087266415,0.14963828,0.010047421
67733,-0.12028247,0.07949087,0.14443395,0.0046427217
67734,-0.14348459,0.07012655,0.13762747,-0.0031032017
67735,-0.1694383,0.05651521,0.12756376,-0.015486453
67736,-0.19951952,0.040386725,0.11550836,-0.02997758
67737,-0.19848567,0.04445948,0.1193088,-0.024508592
67738,-0.22311321,0.029571448,0.10874955,-0.039143015
67739,-0.23547801,0.022906337,0.10441226,-0.045690764
67740,-0.23774382,0.023088556,0.105183735,-0.045227576
67741,-0.23237756,0.027921889,0.10920158,-0.03999656
67742,-0.20793861,0.042854045,0.11956842,-0.024722688
67743,-0.17678395,0.06324653,0.13434085,-0.0038324888
67744,-0.16914707,0.06789538,0.13774511,0.00083981873
67745,-0.16033755,0.073663585,0.14206372,0.00680136
67746,-0.15524475,0.07869263,0.14600177,0.012811039
67747,-0.15290101,0.081327975,0.14816439,0.016131774
67748,-0.12187467,0.102357104,0.16435537,0.03826788
67749,-0.13014992,0.0954798,0.15910135,0.030902248
67750,-0.14268151,0.083810374,0.15102042,0.017847503
67751,-0.14802499,0.069484204,0.14140132,0.0004674145
67752,-0.15225467,0.059774496,0.13492082,-0.011392642
67753,-0.15743801,0.052864585,0.13026427,-0.019486116
67754,-0.13579825,0.06409913,0.13847852,-0.00798736
67755,-0.15223664,0.047299534,0.12697627,-0.027263112
67756,-0.17438391,0.02694605,0.11313975,-0.050403483
67757,-0.20809788,0.011786499,0.102045596,-0.065120466
67758,-0.2435712,0.0019077836,0.09416214,-0.07232307
67759,-0.25282606,0.006726478,0.096964635,-0.06447694
67760,-0.2455863,0.018155497,0.105033286,-0.05117196
67761,-0.2527207,0.016962033,0.10406213,-0.05145165
67762,-0.24817234,0.021333389,0.10667477,-0.046252176
67763,-0.24021873,0.026889734,0.11020131,-0.040171456
67764,-0.22832891,0.03440701,0.11518465,-0.03221726
67765,-0.18236476,0.06372759,0.1356768,-0.0017037946
67766,-0.17558831,0.067575514,0.13853067,0.0020742384
67767,-0.16934964,0.07091473,0.14128834,0.0051921965
67768,-0.16309565,0.07412142,0.14384161,0.008258373
67769,-0.16006851,0.07203381,0.14275637,0.005161489
67770,-0.15330252,0.06595862,0.13905406,-0.003408426
67771,-0.12133593,0.07496703,0.14610371,0.00413142
67772,-0.12610772,0.06061382,0.13643943,-0.013618624
67773,-0.12817068,0.042232357,0.12469358,-0.037081532
67774,-0.1256836,0.022197708,0.11192874,-0.06330961
67775,-0.12552331,0.0042733653,0.099701956,-0.08626144
67776,-0.11810001,-0.0021104524,0.09551651,-0.095425665
67777,-0.119793154,-0.012918263,0.08798784,-0.10882904
67778,-0.146839,-0.043387055,0.06631363,-0.1433944
67779,-0.16547608,-0.06710353,0.049937457,-0.17097643
67780,-0.17342976,-0.0898567,0.034469627,-0.1990975
67781,-0.1769459,-0.10734383,0.022550123,-0.22148398
67782,-0.14834043,-0.08862661,0.035711933,-0.2014697
67783,-0.15922584,-0.09026595,0.034259822,-0.20182955
67784,-0.15756202,-0.08808991,0.03562729,-0.1992374
67785,-0.15231824,-0.083269715,0.03886485,-0.1938737
67786,-0.1439807,-0.07512322,0.044373307,-0.18474463
67787,-0.13504682,-0.053494632,0.059283994,-0.15812536
67788,-0.10437377,-0.0028837258,0.095297,-0.09839538
67789,-0.11180388,0.013765612,0.10660747,-0.076139465
